id,a,b,c,d,e,f,g,h,sex,age,region,l,job_title,education,marriage,children,property,r,employment_status,t,u,v,w,x
19309,0.0651428571428571,0.038,147.98,592.02,0.8457428571428571,0.49335,13,0.01,Man,60.75,g,72,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,No,Yes,No,No,Yes
9107,0.0553727272727272,0.0553727272727272,69.93,629.07,0.5718818181818183,0.5718818181818183,13,1.99,Woman,42.25,g,36,NE employee,Higher education (one or more),Married,1 One,property,No,Unemployed,No,Yes,No,No,No
32411,0.10801,0.10801,269.96,1080.03,1.08003,1.08003,10,0.0,Man,31.916666666666668,b,36,Head/Deputy head (division),Secondary education (plus special education),Married,1 One,property,Yes,Unemployed,No,Yes,No,Yes,Yes
81892,0.20958,0.20958,55.17,1047.83,2.09566,2.09566,10,0.0,Man,33.916666666666664,c,58,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Unemployed,Yes,Yes,No,Yes,Yes
11627,0.1416,0.0708,0.0,585.0,1.4625,0.73125,13,1.99,Man,51.583333333333336,c,24,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
25386,0.0159055555555555,0.0119291666666666,35.82,143.18,0.0795444444444444,0.0596583333333333,5,0.0,Man,28.916666666666668,f,52,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Works,Yes,Yes,No,Yes,No
1560,0.104,0.104,41.99,377.91,1.0213783783783783,1.0213783783783783,13,2.49,Woman,33.25,a,60,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,No
52160,0.055433734939759,0.0282269938650306,114.96,460.03,0.5542530120481928,0.2822269938650306,10,0.0,Woman,41.41666666666666,e,216,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,No
31939,0.0292614713070298,0.0200776563214577,28.01,111.98,0.1463465635087627,0.1004151833352762,5,0.0,Man,39.41666666666666,f,72,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
18881,0.11388,0.0632666666666666,14.97,284.73,0.5694600000000001,0.3163666666666667,5,0.0,Woman,29.25,f,120,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,No
9702,0.2514142857142857,0.1353769230769231,220.01,879.98,1.257114285714286,0.6769076923076923,5,0.0,Man,55.0,c,231,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
86413,0.4953095238095238,0.3586724137931034,32.84,624.16,1.486095238095238,1.0761379310344827,3,0.0,Man,60.333333333333336,f,192,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,Yes
76002,0.0828333333333333,0.0331333333333333,49.73,149.17,0.2486166666666666,0.0994466666666666,3,0.0,Woman,32.416666666666664,d,120,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
46694,0.2322333333333333,0.2322333333333333,109.96,2090.03,2.322255555555556,2.322255555555556,10,0.0,Woman,36.5,g,108,NE employee,Higher education (one or more),Divorced/widow,2 Two,property,No,No couple,No,Yes,No,No,Yes
80787,0.1026,0.0745384615384615,167.3,261.7,0.3078823529411764,0.2236752136752136,3,0.0,Man,24.5,g,36,NE employee,Secondary education (plus special education),Cohabitation,0 Zero,property,No,No couple,Yes,Yes,No,No,No
17965,0.2979,0.173775,109.77,2085.23,2.9789,1.7376916666666666,10,0.0,Man,37.083333333333336,b,36,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,Yes
63261,0.0315857142857142,0.0315857142857142,3.5,66.4,0.0948571428571428,0.0948571428571428,3,0.0,Man,23.916666666666668,b,12,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,No,Yes,No,No,No
26395,0.098745,0.098745,262.51,987.48,0.49374,0.49374,5,0.0,Man,33.916666666666664,e,4,Enterpreneur,Secondary education (plus special education),Single/unmarried,2 Two,property,No,No couple,Yes,Yes,No,No,No
36069,0.19002,0.079175,49.96,950.03,1.90006,0.7916916666666667,10,0.0,Woman,33.083333333333336,a,12,Enterpreneur,Secondary education (plus special education),Married,2 Two,property,No,Works,No,Yes,No,Yes,Yes
25568,0.21446,0.21446,107.24,321.76,0.64352,0.64352,3,0.0,Woman,55.41666666666666,b,360,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,No
81812,0.2590909090909091,0.0791666666666666,29.97,569.93,2.590590909090909,0.7915694444444443,10,0.0,Woman,27.25,c,24,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
9622,0.2044,0.0486666666666666,13.47,255.53,1.02212,0.2433619047619047,5,0.0,Woman,37.583333333333336,f,132,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,No,No
21394,0.3670105263157895,0.2027093023255814,116.25,348.75,0.7342105263157894,0.4055232558139535,2,0.0,Man,40.583333333333336,b,240,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,No
61012,0.1054636363636363,0.0703090909090909,289.96,1160.03,1.0545727272727272,0.7030484848484848,10,0.0,Woman,55.75,e,88,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
42836,0.069085,0.0345425,345.37,1381.63,0.6908150000000001,0.3454075,10,0.0,Man,40.25,e,60,Head/Deputy head (organiz.),Higher education (one or more),Married,0 Zero,property,No,Works,Yes,No,No,No,Yes
66450,0.19183,0.19183,239.82,959.18,0.95918,0.95918,5,0.0,Man,39.083333333333336,a,15,NE employee,Higher education (one or more),Divorced/widow,2 Two,otherwise,No,No couple,Yes,Yes,No,Yes,No
58839,0.07646,0.0424777777777777,47.82,191.18,0.38236,0.2124222222222222,5,0.0,Man,32.0,g,48,NE employee,Higher education (one or more),Married,0 Zero,otherwise,Yes,Works,Yes,Yes,No,Yes,No
51670,0.3653166666666667,0.21919,274.02,1095.98,1.826633333333333,1.09598,5,0.0,Man,38.91666666666666,c,204,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,No,No
51181,0.051255,0.0427125,53.97,1025.03,0.5125149999999999,0.4270958333333333,10,0.0,Man,43.91666666666666,b,240,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,Yes
71715,0.0477833333333333,0.0477833333333333,32.86,296.14,0.4935666666666666,0.4935666666666666,13,1.99,Man,49.16666666666666,a,108,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
28271,0.4004461538461539,0.2478952380952381,68.52,1301.48,2.002276923076923,1.239504761904762,5,0.0,Woman,35.583333333333336,d,96,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
52229,0.6595142857142857,0.242978947368421,36.44,692.56,1.978742857142857,0.7290105263157894,3,0.0,Man,49.75,d,48,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
50091,0.0649818181818181,0.0649818181818181,116.03,463.97,0.8435818181818182,0.8435818181818182,13,0.01,Man,26.666666666666668,a,72,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,Yes,Yes,No,No,No
56408,0.0599749999999999,0.0239899999999999,30.01,119.98,0.29995,0.11998,5,0.0,Woman,24.25,d,12,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
24027,0.0587125,0.0361307692307692,53.84,485.16,0.60645,0.3732,13,1.99,Man,44.75,f,101,Head/Deputy head (organiz.),Higher education (one or more),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,No
6356,0.0238307692307692,0.0238307692307692,16.9,152.1,0.2339999999999999,0.2339999999999999,13,2.49,Woman,27.666666666666668,g,24,NE employee,Higher education (one or more),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,No
43642,0.10052,0.10052,26.47,502.53,1.0050599999999998,1.0050599999999998,10,0.0,Woman,56.66666666666666,c,18,Pensioner,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,Yes
7327,0.03098,0.0134695652173913,0.0,160.0,0.32,0.1391304347826087,13,1.99,Man,33.916666666666664,d,48,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,No
38050,0.0147857142857142,0.0097641509433962,33.07,51.78,0.0739714285714285,0.0488490566037735,5,0.0,Man,34.083333333333336,d,12,NE employee,Secondary education (plus special education),Married,3 Three,property,No,Works,Yes,Yes,No,No,Yes
48019,0.1582666666666666,0.0593499999999999,7.49,142.51,0.4750333333333333,0.1781374999999999,3,0.0,Woman,34.416666666666664,g,182,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,No,Yes,No,Yes,No
84930,0.2369333333333333,0.2369333333333333,22.45,426.55,0.7109166666666666,0.7109166666666666,3,0.0,Woman,60.0,c,61,Pensioner,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
12552,0.4325384615384615,0.4325384615384615,149.97,449.93,0.86525,0.86525,2,0.0,Woman,55.333333333333336,c,396,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,No
74482,0.212,0.212,18.76,356.23,0.636125,0.636125,3,0.0,Woman,36.75,g,120,NE employee,Higher education (one or more),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,Yes,Yes
34195,0.0550888888888888,0.0354142857142857,56.93,512.07,0.5689666666666667,0.3657642857142857,13,1.99,Man,32.083333333333336,e,72,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
21438,0.7938260869565218,0.4057333333333333,121.75,365.25,1.5880434782608697,0.8116666666666666,2,0.0,Man,59.66666666666666,g,3,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,No,No,No,No
33148,0.28244,0.28244,33.44,635.56,0.8474133333333332,0.8474133333333332,3,0.0,Man,34.5,g,132,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Unemployed,Yes,Yes,No,No,Yes
17234,0.094975,0.0271357142857142,10.01,189.98,0.47495,0.1357,5,0.0,Woman,33.833333333333336,e,4,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,No,No,Yes,No
67874,0.0472,0.0223578947368421,175.0,424.0,0.9422222222222222,0.4463157894736842,20,0.01,Woman,37.833333333333336,b,8,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,No,No,Yes,No
50815,0.2189230769230769,0.2189230769230769,37.47,711.53,1.0946615384615384,1.0946615384615384,5,0.0,Woman,61.41666666666666,e,18,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,Yes
25238,0.1733857142857142,0.0809133333333333,127.4,2422.6,3.460857142857143,1.6150666666666669,20,0.01,Woman,55.41666666666666,c,48,Head/Deputy head (division),Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,Yes,No,No
68632,0.1105428571428571,0.1105428571428571,88.76,799.24,1.1417714285714289,1.1417714285714289,13,1.99,Man,28.416666666666668,e,5,NE employee,Secondary education (plus special education),Married,1 One,rent/hire,Yes,Unemployed,Yes,Yes,No,Yes,No
37026,0.1233111111111111,0.1008909090909091,110.99,333.01,0.3700111111111111,0.3027363636363636,3,0.0,Man,33.166666666666664,d,114,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
62802,0.7726333333333333,0.2897375,61.02,1158.98,3.863266666666666,1.448725,5,0.0,Woman,44.833333333333336,g,24,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
30648,0.06758,0.027032,33.79,135.21,0.27042,0.108168,4,0.0,Woman,37.5,g,120,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,Yes,No,No
32980,0.0280533333333333,0.0155851851851851,69.9,210.0,0.56,0.3111111111111111,20,0.01,Man,36.333333333333336,f,60,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
50917,0.027590909090909,0.0216785714285714,151.35,605.8,0.5507272727272727,0.4327142857142856,20,0.01,Woman,45.16666666666666,a,115,Head/Deputy head (division),Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
58109,0.051825,0.051825,20.74,62.26,0.1556499999999999,0.1556499999999999,3,0.0,Woman,23.08333333333333,b,12,NE employee,Incomplete higher education,Single/unmarried,0 Zero,property,No,No couple,No,Yes,No,No,No
87926,0.15625,0.15625,16.47,312.53,0.7813249999999999,0.7813249999999999,5,0.0,Woman,25.5,b,66,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
33079,0.0903333333333333,0.0903333333333333,0.0,168.0,0.9333333333333332,0.9333333333333332,13,1.99,Woman,62.25,b,84,Pensioner,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
32621,0.0613333333333333,0.0613333333333333,54.97,184.03,0.3067166666666667,0.3067166666666667,5,0.0,Man,27.416666666666668,f,84,NE employee,Higher education (one or more),Married,2 Two,property,No,Unemployed,Yes,Yes,No,Yes,No
3162,0.0828571428571428,0.0828571428571428,28.79,259.09,0.7402571428571428,0.7402571428571428,13,3.5,Man,31.5,b,66,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Unemployed,No,Yes,No,No,No
36076,0.2152193548387096,0.2152193548387096,417.02,1667.98,1.076116129032258,1.076116129032258,5,0.0,Man,40.0,b,48,Head/Deputy head (organiz.),Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
38723,0.1537875,0.1537875,64.77,1230.23,1.5377875,1.5377875,10,0.0,Man,28.916666666666668,e,12,Head/Deputy head (division),Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
38554,0.020025,0.0089,19.97,80.03,0.200075,0.0889222222222222,10,0.0,Woman,29.416666666666668,g,12,NE employee,Higher education (one or more),Married,1 One,property,No,Works,No,Yes,No,No,No
88538,0.10875,0.0572368421052631,230.8,868.2,2.1705,1.1423684210526317,20,0.01,Man,24.25,d,6,NE employee,Higher education (one or more),Married,0 Zero,otherwise,No,Works,No,Yes,No,No,Yes
77510,0.1563066666666666,0.1563066666666666,117.24,351.76,0.4690133333333333,0.4690133333333333,3,0.0,Man,32.583333333333336,g,102,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Unemployed,Yes,Yes,Yes,No,No
34975,0.02238,0.02238,39.98,115.57,0.2311399999999999,0.2311399999999999,13,1.99,Man,30.5,b,18,NE employee,Secondary education (plus special education),Married,1 One,property,Yes,Unemployed,Yes,Yes,Yes,Yes,No
72711,0.41115,0.41115,82.24,246.76,1.2338,1.2338,3,0.0,Woman,37.25,g,36,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,No
35737,0.391,0.391,51.47,977.53,1.95506,1.95506,5,0.0,Woman,57.91666666666666,g,120,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,Yes
19625,0.1788909090909091,0.1157529411764705,98.39,393.61,0.7156545454545454,0.4630705882352941,4,0.0,Woman,58.41666666666666,d,480,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,No
55063,0.18736,0.0624533333333333,14.79,281.11,0.56222,0.1874066666666666,3,0.0,Woman,57.91666666666666,a,120,NE employee,Higher education (one or more),Married,0 Zero,property,No,Pensioner,No,Yes,No,Yes,Yes
28709,0.0428428571428571,0.0230692307692307,37.47,149.98,0.2142571428571428,0.1153692307692307,5,0.0,Man,52.333333333333336,d,24,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
62665,0.0385733333333333,0.0385733333333333,30.47,578.53,0.3856866666666666,0.3856866666666666,10,0.0,Man,29.58333333333333,e,15,Enterpreneur,Higher education (one or more),Married,1 One,property,Yes,Unemployed,Yes,Yes,No,Yes,Yes
24711,0.1133636363636363,0.1133636363636363,153.81,515.19,1.1708863636363638,1.1708863636363638,13,1.99,Man,21.75,d,36,NE employee,Higher education (one or more),Married,1 One,property,No,Unemployed,Yes,No,No,No,No
79870,0.0976857142857142,0.0525999999999999,10.79,205.21,0.2931571428571429,0.1578538461538461,3,0.0,Woman,30.5,b,84,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,No,No,No,Yes
889,0.0302857142857142,0.0302857142857142,0.0,208.21,0.2974428571428572,0.2974428571428572,13,2.49,Woman,25.166666666666668,c,24,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
66479,0.0699066666666666,0.038837037037037,0.0,1083.0,0.722,0.4011111111111111,13,1.99,Woman,38.583333333333336,e,192,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,No,Yes
36531,0.0802875,0.0570933333333333,135.0,2564.0,1.6025,1.1395555555555557,20,0.01,Man,47.583333333333336,e,6,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
3849,0.1103666666666666,0.06622,75.97,683.93,1.1398833333333334,0.6839299999999999,13,1.99,Man,41.5,g,6,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,No,No,No,No
45948,0.1334199999999999,0.0833874999999999,160.0,689.0,1.378,0.86125,13,1.99,Man,57.333333333333336,c,12,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,Yes
87084,0.3932666666666666,0.3932666666666666,117.99,354.01,1.1800333333333333,1.1800333333333333,3,0.0,Woman,53.083333333333336,g,77,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
10677,0.6679400000000001,0.33397,333.96,1335.93,2.67186,1.33593,4,0.0,Woman,44.583333333333336,g,60,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,Yes,No,No
68856,0.2286666666666666,0.1319230769230769,196.75,1771.25,2.361666666666667,1.3625,13,1.99,Man,44.16666666666666,e,144,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,No,Yes
12365,0.0917666666666666,0.044048,11.61,220.29,0.36715,0.176232,4,0.0,Woman,32.25,b,24,Head/Deputy head (division),Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
67247,0.031175,0.031175,13.07,249.33,0.3116625,0.3116625,10,0.0,Man,33.666666666666664,d,54,NE employee,Secondary education (plus special education),Married,3 Three,property,No,Unemployed,Yes,Yes,Yes,Yes,Yes
